Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
PLEKHG4B	115.857143	0	0	0	0	427	214	170	0
AEBP1	115.857143	0	0	0	0	301	280	230	0
SAV1	115.714286	0	0	0	0	312	273	225	0
OR5K3	115.714286	0	0	0	0	335	234	241	0
MORC4	115.714286	0	0	0	0	356	276	178	0
DPF2	115.714286	0	0	0	0	508	199	103	0
DEFA1B	115.714286	0	0	0	0	406	259	145	0
DEFA1	115.714286	0	0	0	0	406	259	145	0
ZNF583	115.571429	0	0	94	0	299	273	143	0
ZNF582	115.571429	0	0	94	0	299	273	143	0
RNF43	115.571429	0	0	0	0	393	237	179	0
ELOVL6	115.428571	0	0	0	0	402	157	249	0
ZNF611	115.285714	0	0	184	0	292	229	102	0
RABGAP1	115.285714	0	0	0	0	404	180	223	0
IDO1	115.285714	0	0	0	0	323	217	267	0
TRIL	115.142857	0	0	0	0	333	326	147	0
TNFSF9	115.142857	0	0	0	0	366	261	179	0
MCTS1	115.142857	0	0	0	0	381	293	132	0
PCYOX1	115.000000	0	0	0	0	355	215	235	0
ACKR3	115.000000	0	0	0	0	344	205	256	0
LRIT3	114.857143	0	0	63	0	497	244	0	0
KLK13	114.857143	0	0	0	0	400	204	200	0
CAVIN1	114.857143	0	0	0	0	322	181	301	0
AOPEP	114.857143	0	0	0	0	376	214	214	0
RAB29	114.714286	0	0	0	0	360	190	253	0
IQGAP2	114.714286	0	0	120	0	314	179	190	0
ERBB3	114.714286	0	0	0	0	277	263	263	0
LPAR6	114.571429	0	0	0	0	370	219	213	0
HBP1	114.571429	0	0	0	0	409	218	175	0
FNDC7	114.571429	0	0	0	0	338	290	174	0
CNTN1	114.571429	0	0	0	0	413	224	165	0
TRIB3	114.428571	0	0	0	0	324	185	292	0
KALRN	114.428571	0	0	0	0	381	305	115	0
ASNSD1	114.428571	0	0	0	0	333	188	280	0
ASDURF	114.428571	0	0	0	0	333	188	280	0
ART3	114.428571	0	0	0	0	274	368	159	0
HELZ	114.285714	0	0	0	0	387	235	178	0
ZNF354B	114.142857	0	0	0	0	419	227	153	0
ZNF260	114.142857	0	0	0	0	328	227	244	0
TSKS	114.142857	0	0	0	0	326	218	255	0
SEMA3G	114.142857	0	0	0	0	456	186	157	0
MOGAT2	114.142857	0	0	0	0	319	340	140	0
AP2A1	114.142857	0	0	0	0	326	218	255	0
SMOX	114.000000	0	0	0	0	296	218	284	0
RHOXF2B	114.000000	0	0	0	0	277	286	235	0
RHOXF2	114.000000	0	0	0	0	277	286	235	0
MYOF	113.857143	0	0	0	0	356	219	222	0
GTF2A1L	113.714286	0	0	0	0	307	234	255	0
FAM200B	113.714286	0	0	0	0	333	209	254	0
ZNF718	113.571429	0	0	0	0	406	232	157	0
TNP1	113.571429	0	0	0	0	275	292	228	0
ATP12A	113.571429	0	0	0	0	416	224	155	0
ARSD	113.571429	0	0	0	0	359	307	129	0
PREPL	113.428571	0	332	154	308	0	0	0	0
PGLYRP4	113.428571	0	0	0	0	314	274	206	0
LAMA1	113.428571	0	0	212	0	388	194	0	0
CAMKMT	113.428571	0	332	154	308	0	0	0	0
INSYN1	113.285714	0	0	0	0	290	163	340	0
FAM122C	113.285714	0	0	0	0	396	207	190	0
FAM122B	113.285714	0	0	0	0	396	207	190	0
LPP	113.142857	0	0	0	0	433	186	173	0
LOXL3	113.142857	0	0	0	0	348	292	152	0
DOK1	113.142857	0	0	0	0	348	292	152	0
SRPK2	113.000000	0	0	0	0	394	237	160	0
NCKAP5	113.000000	0	0	0	0	348	230	213	0
CSHL1	113.000000	0	0	0	0	378	253	160	0
URM1	112.857143	0	0	0	0	378	224	188	0
SHLD1	112.857143	0	285	257	248	0	0	0	0
RHOB	112.857143	0	0	0	0	436	198	156	0
IL1A	112.857143	0	0	0	0	332	235	223	0
ZBTB18	112.714286	0	0	0	0	191	260	338	0
FOXC1	112.714286	0	0	0	0	320	259	210	0
ESR2	112.714286	0	0	0	0	303	196	290	0
BCL2L11	112.714286	0	0	142	0	261	201	185	0
PRR15	112.571429	0	0	0	0	326	283	179	0
EIF4EBP2	112.428571	0	0	0	0	369	165	253	0
TRPC5	112.285714	0	0	0	0	302	237	247	0
SP8	112.285714	0	0	0	0	345	219	222	0
RTL4	112.285714	0	0	0	0	302	237	247	0
RBL2	112.285714	0	0	0	0	335	315	136	0
OGA	112.285714	0	0	0	0	481	305	0	0
F2	112.285714	0	0	0	0	364	239	183	0
UNC79	112.142857	0	0	157	0	220	230	178	0
SLC25A44	112.000000	0	0	121	0	321	180	162	0
PRAMEF8	112.000000	0	0	0	0	346	266	172	0
PKD1L1	112.000000	0	0	0	0	356	213	215	0
ALG1L2	112.000000	0	0	0	0	334	214	236	0
TRIML2	111.857143	0	0	0	0	339	227	217	0
RHOC	111.857143	0	0	0	0	285	231	267	0
NRCAM	111.857143	0	0	223	0	265	173	122	0
ZNF43	111.714286	0	0	0	0	262	187	333	0
MEIS1	111.714286	0	0	0	0	316	293	173	0
GARS1	111.714286	0	0	0	0	424	358	0	0
ETV6	111.714286	0	0	0	0	383	230	169	0
DNPEP	111.714286	0	0	0	0	385	226	171	0
SPAG4	111.571429	0	0	0	0	430	207	144	0
RASSF8	111.428571	0	0	0	0	362	186	232	0
SFRP1	111.285714	0	0	190	0	262	184	143	0
SEC23A	111.285714	0	0	0	0	373	243	163	0
KIF3B	111.285714	0	0	0	0	296	226	257	0
IFIT2	111.285714	0	0	0	0	374	210	195	0
GEMIN2	111.285714	0	0	0	0	373	243	163	0
ADGRG1	111.285714	0	0	0	0	368	263	148	0
ZNF695	111.000000	0	0	0	0	369	164	244	0
ONECUT2	111.000000	0	0	0	0	362	229	186	0
FAM214B	111.000000	0	0	0	0	295	230	252	0
ZYG11A	110.857143	0	0	0	0	361	221	194	0
IGF2BP2	110.857143	0	0	0	0	447	329	0	0
FAM171A1	110.857143	0	0	0	0	322	295	159	0
CALML3	110.857143	0	0	0	0	254	308	214	0
OTUD7B	110.714286	0	0	0	0	353	196	226	0
PUS1	110.571429	0	0	0	0	388	185	201	0
GATA4	110.571429	0	0	0	0	373	239	162	0
BCL2L13	110.571429	0	0	0	0	361	233	180	0
PRELP	110.428571	0	0	0	0	247	337	189	0
OARD1	110.428571	0	0	0	0	508	265	0	0
CLN6	110.428571	0	0	0	0	273	268	232	0
BROX	110.285714	0	280	106	291	95	0	0	0
AIDA	110.285714	0	280	106	291	95	0	0	0
WWC1	110.142857	0	0	0	0	398	226	147	0
UNC5B	110.142857	0	0	0	0	328	241	202	0
UBAP2	110.142857	0	0	0	0	206	279	286	0
NME1-NME2	110.142857	0	165	0	138	221	143	104	0
NME1	110.142857	0	165	0	138	221	143	104	0
NAXD	110.142857	0	0	0	0	273	199	299	0
GLS2	110.142857	0	0	0	0	292	161	318	0
ZBED5	110.000000	0	211	0	116	230	105	108	0
KCTD2	110.000000	0	0	0	0	354	271	145	0
CGNL1	110.000000	0	0	0	0	296	223	251	0
ATP5PD	110.000000	0	0	0	0	354	271	145	0
MME	109.857143	0	0	0	0	481	288	0	0
GNAS	109.857143	0	0	0	0	423	203	143	0
RAB7B	109.714286	0	0	0	0	370	219	179	0
GADD45G	109.714286	0	0	0	0	383	227	158	0
PIGC	109.571429	0	0	0	0	409	177	181	0
NPB	109.571429	0	0	0	0	423	231	113	0
ANAPC11	109.571429	0	0	0	0	423	231	113	0
ALYREF	109.571429	0	0	0	0	423	231	113	0
SPATA31E1	109.428571	0	0	0	0	389	190	187	0
PTCD3	109.428571	0	0	0	0	507	259	0	0
POLR1A	109.428571	0	0	0	0	507	259	0	0
MKRN3	109.428571	0	0	0	0	396	184	186	0
MIDEAS	109.428571	0	0	0	0	387	231	148	0
HTR2A	109.428571	0	0	0	0	422	147	197	0
GSPT1	109.428571	0	0	0	0	355	194	217	0
DNTT	109.285714	0	0	0	0	382	189	194	0
C9orf64	109.285714	0	0	0	0	395	173	197	0
ZC3HC1	109.142857	0	175	0	0	342	183	64	0
WDR20	109.142857	0	0	0	0	375	222	167	0
RIIAD1	109.142857	0	0	0	0	366	238	160	0
HSP90AA1	109.142857	0	0	0	0	375	222	167	0
FKBP11	109.142857	0	0	0	0	379	171	214	0
CELF3	109.142857	0	0	0	0	366	238	160	0
ARSJ	109.142857	0	0	0	0	377	176	211	0
VMAC	109.000000	0	0	0	0	302	185	276	0
NDUFA11	109.000000	0	0	0	0	302	185	276	0
LAX1	109.000000	0	0	110	0	349	196	108	0
CDHR3	109.000000	0	0	0	0	334	237	192	0
CAPS	109.000000	0	0	0	0	302	185	276	0
TOP3B	108.857143	0	0	0	0	376	239	147	0
ANXA3	108.857143	0	0	0	0	349	168	245	0
PRPF8	108.714286	0	0	0	0	342	247	172	0
H2AB3	108.714286	0	0	0	0	336	219	206	0
H2AB2	108.714286	0	0	0	0	336	219	206	0
H2AB1	108.714286	0	0	0	0	336	219	206	0
F8A3	108.714286	0	0	0	0	336	219	206	0
F8A2	108.714286	0	0	0	0	336	219	206	0
F8A1	108.714286	0	0	0	0	336	219	206	0
F8	108.714286	0	0	0	0	336	219	206	0
CGN	108.714286	0	0	0	0	370	208	183	0
ARID2	108.714286	0	179	0	0	264	146	172	0
TAGLN3	108.428571	0	0	0	0	385	245	129	0
SH2D4B	108.428571	0	0	0	0	311	234	214	0
MS4A13	108.428571	0	0	0	0	416	195	148	0
ZBTB25	108.285714	0	0	0	0	356	198	204	0
ZBTB1	108.285714	0	0	0	0	356	198	204	0
RBPMS	108.285714	0	0	0	0	349	227	182	0
ENTPD1	108.142857	0	0	0	0	332	244	181	0
DNAJC3	108.142857	0	0	0	0	323	264	170	0
SGK1	108.000000	0	0	0	0	346	240	170	0
RPRD1A	108.000000	0	0	0	0	333	156	267	0
GINS1	107.857143	0	0	0	0	380	195	180	0
TOR3A	107.714286	0	0	0	0	340	226	188	0
TLK1	107.714286	0	0	0	0	342	217	195	0
CDO1	107.714286	0	0	0	0	342	260	152	0
CCN6	107.714286	0	0	0	0	279	230	245	0
AMACR	107.714286	0	0	0	0	445	195	114	0
AGMO	107.714286	0	0	0	0	309	331	114	0
SGO1	107.571429	0	0	0	0	315	316	122	0
ITSN1	107.571429	0	0	0	0	352	230	171	0
CRYZL1	107.571429	0	0	0	0	352	230	171	0
ZFYVE21	107.428571	0	0	0	0	372	244	136	0
XRCC3	107.428571	0	0	0	0	372	244	136	0
TIMMDC1	107.428571	0	0	0	0	404	201	147	0
TGM6	107.428571	0	0	0	0	375	213	164	0
SLC25A29	107.428571	0	0	0	0	303	166	283	0
VGLL4	107.285714	0	0	0	0	319	282	150	0
PHB	107.285714	0	0	0	0	255	188	308	0
RNF175	107.142857	0	0	0	0	439	156	155	0
CRB3	107.142857	0	0	448	0	140	162	0	0
ZFC3H1	107.000000	0	180	0	78	284	207	0	0
VAMP1	107.000000	0	0	0	0	331	152	266	0
THAP2	107.000000	0	180	0	78	284	207	0	0
SERPINB9	107.000000	0	0	0	0	307	246	196	0
MOB3A	107.000000	0	0	0	0	356	241	152	0
KAT8	107.000000	0	0	0	0	410	169	170	0
IZUMO4	107.000000	0	0	0	0	356	241	152	0
EIF3C	107.000000	0	0	0	0	341	199	209	0
CABYR	107.000000	0	0	0	0	313	228	208	0
C1orf100	107.000000	0	0	0	0	363	259	127	0
TRAPPC6A	106.857143	0	0	0	0	433	315	0	0
OR2T29	106.857143	0	0	0	0	289	226	233	0
GLRX	106.857143	0	0	0	0	382	205	161	0
BLOC1S3	106.857143	0	0	0	0	433	315	0	0
BEST1	106.857143	0	0	0	0	246	200	302	0
ALPI	106.857143	0	0	0	0	464	147	137	0
MDK	106.714286	0	0	0	0	396	181	170	0
ZC3H12B	106.571429	0	0	0	0	286	304	156	0
TIMM50	106.571429	0	0	0	0	428	110	208	0
MMP7	106.571429	0	0	0	0	334	244	168	0
C15orf39	106.571429	0	0	0	0	297	290	159	0
ACOXL	106.571429	0	0	0	0	411	149	186	0
SPACA5B	106.428571	0	0	0	0	247	250	248	0
THEGL	106.285714	0	0	0	0	307	264	173	0
SMARCA5	106.285714	0	0	0	0	414	330	0	0
BMP8A	106.285714	0	0	0	0	366	208	170	0
SMIM19	106.142857	0	0	0	0	359	198	186	0
SLC20A2	106.142857	0	0	0	0	359	198	186	0
CCAR2	106.142857	0	0	0	0	323	302	118	0
BLM	106.142857	0	0	0	0	413	330	0	0
PRRC2B	106.000000	0	0	0	0	346	134	262	0
PLBD1	106.000000	0	0	0	0	279	266	197	0
CERS4	106.000000	0	0	0	0	332	191	219	0
ZNF841	105.857143	0	0	0	0	320	276	145	0
SEPHS2	105.857143	0	0	0	0	362	248	131	0
PLOD2	105.857143	0	0	0	0	402	205	134	0
JAK2	105.857143	0	0	0	0	297	240	204	0
DAGLB	105.857143	0	0	0	0	429	168	144	0
RGL1	105.714286	0	0	0	0	256	280	204	0
IL20RB	105.714286	0	0	0	0	323	301	116	0
CDHR1	105.714286	0	0	0	0	391	170	179	0
SLIT3	105.571429	0	0	0	0	352	232	155	0
NELFA	105.571429	0	278	148	313	0	0	0	0
FIGNL2	105.571429	0	0	0	0	510	113	116	0
CDH5	105.571429	0	0	0	0	362	190	187	0
C8A	105.571429	0	0	0	0	340	226	173	0
LRRTM2	105.428571	0	0	0	0	386	205	147	0
CTNNA1	105.428571	0	0	0	0	386	205	147	0
CHAC1	105.428571	0	0	0	0	354	213	171	0
OLIG1	105.285714	0	0	0	0	369	244	124	0
LDAH	105.285714	0	0	0	0	335	225	177	0
BTBD10	105.285714	0	0	0	0	360	235	142	0
GGTLC3	105.142857	0	0	0	0	335	206	195	0
PRR5L	105.000000	0	0	0	0	448	158	129	0
PRAMEF17	105.000000	0	0	0	0	343	252	140	0
PROSER2	104.857143	0	0	0	0	360	195	179	0
MALSU1	104.857143	0	0	0	0	337	230	167	0
CRYGC	104.857143	0	0	0	0	255	189	290	0
SYCP2	104.714286	0	0	0	0	279	316	138	0
SNRPE	104.714286	0	0	0	0	258	284	191	0
PPP1R3D	104.714286	0	0	0	0	279	316	138	0
FAM217B	104.714286	0	0	0	0	279	316	138	0
ZACN	104.571429	0	0	0	0	393	204	135	0
GCNT2	104.571429	0	0	109	0	354	144	125	0
GALR2	104.571429	0	0	0	0	393	204	135	0
DCAF8L1	104.571429	0	0	0	0	322	240	170	0
BCORL1	104.571429	0	0	0	0	322	199	211	0
TRIM28	104.428571	0	0	0	0	302	221	208	0
PGAP6	104.428571	0	0	0	0	348	171	212	0
OBSL1	104.428571	0	0	0	0	308	187	236	0
INHA	104.428571	0	0	0	0	308	187	236	0
ZNF536	104.285714	0	0	0	0	521	209	0	0
TMEM53	104.285714	0	0	0	0	440	157	133	0
TFAP2A	104.285714	0	0	0	0	315	193	222	0
STARD4	104.285714	0	0	0	0	389	204	137	0
KDM4E	104.285714	0	0	0	0	304	231	195	0
HAPLN1	104.285714	0	0	0	0	321	215	194	0
ARMH1	104.285714	0	0	0	0	440	157	133	0
ARID3B	104.285714	0	0	0	0	368	183	179	0
TUSC3	104.142857	0	0	0	0	271	242	216	0
PADI6	104.142857	0	0	0	0	327	193	209	0
HSPE1-MOB4	104.142857	0	0	0	0	356	126	247	0
HSPE1	104.142857	0	0	0	0	356	126	247	0
HSPD1	104.142857	0	0	0	0	356	126	247	0
C8orf89	104.142857	0	0	0	0	322	267	140	0
UPRT	104.000000	0	0	0	0	318	286	124	0
MMP25	104.000000	0	0	0	0	344	191	193	0
HERC5	104.000000	0	0	0	0	283	241	204	0
ETV1	104.000000	0	0	0	0	310	177	241	0
CELF1	104.000000	0	0	93	0	311	199	125	0
CCDC149	104.000000	0	0	0	0	329	230	169	0
BICDL2	104.000000	0	0	0	0	344	191	193	0
TRIML1	103.857143	0	0	0	0	313	206	208	0
SLC35A2	103.857143	0	0	0	0	265	200	262	0
RNF180	103.714286	0	0	0	0	312	260	154	0
NME9	103.714286	0	0	0	0	399	133	194	0
GUCY2C	103.714286	0	0	0	0	304	204	218	0
GRHL2	103.714286	0	0	0	0	439	287	0	0
ARHGEF15	103.714286	0	0	0	0	486	240	0	0
SLC48A1	103.428571	0	0	0	0	333	310	81	0
RAPGEF3	103.428571	0	0	0	0	333	310	81	0
PXDC1	103.428571	0	0	0	0	389	191	144	0
OR2T11	103.428571	0	0	0	0	395	194	135	0
GPR135	103.428571	0	0	0	0	278	251	195	0
DEDD	103.428571	0	134	194	177	219	0	0	0
TMEM202	103.285714	0	0	0	0	238	158	327	0
THOC5	103.285714	0	0	0	0	251	133	339	0
TERF2IP	103.285714	0	0	0	0	324	198	201	0
KARS1	103.285714	0	0	0	0	324	198	201	0
CBR3	103.285714	0	0	0	0	322	231	170	0
BEAN1	103.285714	0	0	0	0	351	209	163	0
ARPC5	103.285714	0	0	0	0	256	263	204	0
ZNF775	103.142857	0	0	0	0	310	236	176	0
SORBS2	103.142857	0	0	0	0	414	195	113	0
GAN	103.142857	0	0	0	0	324	249	149	0
DPH7	103.142857	0	0	0	0	264	269	189	0
C6orf132	103.142857	0	0	0	0	358	196	168	0
ZMAT3	103.000000	0	0	0	0	295	291	135	0
SLC31A2	103.000000	0	0	0	0	413	194	114	0
LFNG	103.000000	0	0	0	0	310	319	92	0
HMGB1	103.000000	0	0	0	0	257	267	197	0
CPT2	103.000000	0	0	0	0	298	216	207	0
KCTD15	102.857143	0	0	0	0	297	198	225	0
C9orf92	102.857143	0	0	0	0	331	206	183	0
SAPCD1	102.714286	0	0	0	0	277	262	180	0
PIPOX	102.714286	0	0	0	0	445	186	88	0
CREB5	102.714286	0	0	0	0	287	200	232	0
RASSF5	102.571429	0	0	0	0	363	214	141	0
MTA2	102.571429	0	0	0	0	347	225	146	0
GPR82	102.571429	0	0	0	0	336	160	222	0
DUSP1	102.571429	0	0	0	0	339	253	126	0
TCP11	102.428571	0	0	0	0	423	162	132	0
TCEA2	102.428571	0	0	0	0	297	243	177	0
SOX18	102.428571	0	0	0	0	297	243	177	0
MRPL38	102.428571	0	0	0	0	421	129	167	0
ZNF696	102.285714	0	0	0	0	261	249	206	0
SPRY2	102.285714	0	0	0	0	329	171	216	0
SLX4IP	102.285714	0	226	223	267	0	0	0	0
MKKS	102.285714	0	226	223	267	0	0	0	0
ATF7IP	102.285714	0	0	0	0	353	135	228	0
ZNF600	102.142857	0	0	0	0	369	124	222	0
ZNF429	102.142857	0	0	0	0	250	253	212	0
SCARB1	102.142857	0	0	0	0	285	214	216	0
NRXN3	102.142857	0	0	0	0	241	250	224	0
TGFB3	102.000000	0	0	0	0	349	250	115	0
H4C12	102.000000	0	0	0	0	332	153	229	0
H4C11	102.000000	0	0	0	0	332	153	229	0
RHEB	101.857143	0	0	0	0	292	206	215	0
RAPH1	101.857143	0	0	0	0	385	219	109	0
OMP	101.857143	0	0	0	0	296	181	236	0
MAPK8IP3	101.857143	0	0	0	0	318	213	182	0
LPIN1	101.857143	0	0	0	0	352	203	158	0
ICA1L	101.857143	0	0	0	0	385	180	148	0
SELENOT	101.714286	0	0	0	0	263	264	185	0
RBM8A	101.714286	0	0	0	0	320	212	180	0
COPB2	101.714286	0	0	0	0	402	230	80	0
TMEM245	101.571429	0	0	0	0	268	213	230	0
RCCD1	101.571429	0	0	0	0	265	239	207	0
PRAME	101.571429	0	0	0	0	368	188	155	0
MRPL36	101.571429	0	0	0	0	305	180	226	0
KDM8	101.571429	0	0	0	0	265	214	232	0
KCNK12	101.571429	0	0	0	0	273	208	230	0
ARHGAP40	101.571429	0	0	0	0	317	198	196	0
ZNF273	101.428571	0	0	0	0	340	200	170	0
MYBPC3	101.428571	0	0	0	0	336	230	144	0
CREBZF	101.428571	0	0	0	0	245	169	296	0
TPGS1	101.285714	0	248	185	276	0	0	0	0
CLNS1A	101.285714	0	0	0	0	296	208	205	0
ABCG1	101.285714	0	0	0	0	300	163	246	0
PLPP3	101.142857	0	0	0	0	367	119	222	0
ATP11C	101.142857	0	0	0	0	321	229	158	0
SCYL3	101.000000	0	250	99	278	80	0	0	0
FURIN	101.000000	0	0	0	0	283	235	189	0
C4BPB	101.000000	0	0	0	0	443	264	0	0
TUBA1C	100.857143	0	0	0	0	322	196	188	0
TSPAN17	100.857143	0	0	0	0	285	248	173	0
TM9SF4	100.857143	0	219	234	92	161	0	0	0
ECH1	100.857143	0	318	185	203	0	0	0	0
UBL3	100.714286	0	0	0	0	308	203	194	0
SPEN	100.714286	0	0	0	0	234	284	187	0
SLCO1B3-SLCO1B7	100.714286	0	0	0	0	363	169	173	0
SLCO1B3	100.714286	0	0	0	0	363	169	173	0
COX7A1	100.714286	0	0	0	0	317	246	142	0
TIAM1	100.571429	0	0	0	0	296	187	221	0
SLC4A8	100.571429	0	0	0	0	230	206	268	0
RESF1	100.571429	0	0	239	0	227	106	132	0
LACTBL1	100.571429	0	0	0	0	289	217	198	0
GALNT6	100.571429	0	0	0	0	230	206	268	0
DPYSL3	100.571429	0	0	0	0	397	150	157	0
PRR25	100.428571	0	271	192	145	95	0	0	0
GNG13	100.428571	0	271	192	145	95	0	0	0
BCOR	100.428571	0	0	0	0	337	193	173	0
NUP107	100.285714	0	0	0	0	347	225	130	0
LRRD1	100.285714	0	0	0	0	221	199	282	0
CNTD2	100.285714	0	0	0	0	289	252	161	0
ZNF710	100.142857	0	0	0	0	263	245	193	0
NINJ2	100.142857	0	0	0	0	292	231	178	0
BST1	100.142857	0	0	0	0	309	248	144	0
FOXO6	100.000000	0	0	0	0	290	231	179	0
DGKD	100.000000	0	0	0	0	350	214	136	0
RAPGEF1	99.857143	0	0	0	0	291	255	153	0
MAJIN	99.857143	0	0	0	0	348	204	147	0
HACL1	99.857143	0	0	0	0	337	248	114	0
BTD	99.857143	0	0	0	0	337	248	114	0
ADGRL2	99.857143	0	0	0	0	336	233	130	0
ABHD17A	99.857143	0	0	0	0	257	251	191	0
SYTL4	99.714286	0	0	0	0	289	199	210	0
S100A10	99.714286	0	0	0	0	365	228	105	0
PPP1R10	99.714286	0	0	0	0	350	206	142	0
MRPS18B	99.714286	0	0	0	0	350	206	142	0
ENPP1	99.714286	0	0	0	0	285	248	165	0
ATAT1	99.714286	0	0	0	0	350	206	142	0
PDE9A	99.571429	0	0	0	0	284	191	222	0
MRPL44	99.571429	0	167	159	0	231	140	0	0
CHAMP1	99.571429	0	0	0	0	356	170	171	0
TRMT2A	99.428571	0	0	0	0	336	360	0	0
RANBP1	99.428571	0	0	0	0	336	360	0	0
NUTM2F	99.285714	0	0	0	0	268	243	184	0
NAA10	99.285714	0	0	0	0	304	225	166	0
MIDN	99.285714	0	0	0	0	337	216	142	0
LAMB1	99.285714	0	0	0	0	297	261	137	0
KCNG1	99.285714	0	0	0	0	242	248	205	0
GAB2	99.285714	0	0	0	0	292	254	149	0
CPEB4	99.285714	0	274	231	190	0	0	0	0
CFL1	99.285714	0	0	0	0	326	124	245	0
ATP5F1D	99.285714	0	0	0	0	337	216	142	0
ARHGAP4	99.285714	0	0	0	0	304	225	166	0
SMIM32	99.142857	0	0	0	0	332	181	181	0
PREX1	99.142857	0	0	0	0	189	228	277	0
PCCB	99.142857	0	0	0	0	318	238	138	0
MAP3K12	99.142857	0	0	0	0	277	210	207	0
KANSL1L	99.142857	0	0	0	0	358	247	89	0
RAB6A	99.000000	0	214	203	276	0	0	0	0
TMEM68	98.857143	0	0	0	0	224	308	160	0
TGS1	98.857143	0	0	0	0	224	308	160	0
SCOC	98.857143	0	0	0	0	413	279	0	0
MYC	98.857143	0	0	0	0	446	246	0	0
INTS12	98.857143	0	145	0	126	228	130	63	0
IL2RA	98.857143	0	0	0	0	380	200	112	0
GSTCD	98.857143	0	145	0	126	228	130	63	0
DHRS4L1	98.857143	0	0	0	0	226	308	158	0
ACTN4	98.857143	0	0	0	0	347	215	130	0
SUMO3	98.714286	0	0	0	0	229	237	225	0
PTBP3	98.714286	0	0	0	0	282	168	241	0
MRPL24	98.714286	0	0	0	0	325	204	162	0
HDGF	98.714286	0	0	0	0	325	204	162	0
FTMT	98.714286	0	0	0	0	301	221	169	0
CAPN9	98.714286	0	0	0	0	364	188	139	0
C1orf61	98.714286	0	0	0	0	268	263	160	0
TIA1	98.571429	0	0	0	0	355	183	152	0
SUCNR1	98.571429	0	0	0	0	374	199	117	0
PAXIP1	98.571429	0	0	0	0	320	219	151	0
KAZN	98.571429	0	0	0	0	459	231	0	0
IHH	98.571429	0	0	0	0	292	205	193	0
FRG2C	98.571429	0	128	0	166	73	151	172	0
ZNF653	98.428571	0	0	0	0	225	240	224	0
SDC4	98.428571	0	0	0	0	315	223	151	0
GCSAML	98.428571	0	0	0	0	328	186	175	0
RPS7	98.285714	0	0	204	144	162	0	178	0
HHIP	98.285714	0	0	0	0	436	146	106	0
ANXA1	98.285714	0	0	0	0	330	218	140	0
SLC33A1	98.142857	0	0	0	0	334	178	175	0
LPAR2	98.142857	0	0	0	0	253	219	215	0
CHD9	98.142857	0	0	130	0	271	165	121	0
WBP1L	98.000000	0	106	0	0	288	136	156	0
COLGALT1	98.000000	0	0	0	0	352	143	191	0
KCNJ15	97.857143	0	0	0	0	342	250	93	0
IMP4	97.857143	0	268	251	166	0	0	0	0
CCDC115	97.857143	0	268	251	166	0	0	0	0
UTP25	97.714286	0	0	0	0	336	227	121	0
PRKACG	97.714286	0	0	0	0	386	153	145	0
FAM162B	97.714286	0	0	0	0	290	191	203	0
DEFA3	97.714286	0	0	0	0	293	259	132	0
DAPK2	97.714286	0	0	0	0	214	283	187	0
MRTFA	97.571429	0	0	0	0	225	198	260	0
KDM3B	97.571429	0	0	0	0	319	128	236	0
BCAN	97.571429	0	0	0	0	320	199	164	0
TRAF4	97.428571	0	0	0	0	290	281	111	0
SIPA1L1	97.428571	0	0	0	0	310	209	163	0
IPO8	97.428571	0	261	145	169	107	0	0	0
USE1	97.285714	0	164	87	0	262	168	0	0
SPATA6L	97.285714	0	0	0	0	227	186	268	0
PLPP6	97.285714	0	0	0	0	227	186	268	0
DEF8	97.285714	0	0	0	0	309	147	225	0
CBFA2T2	97.285714	0	0	0	0	424	109	148	0
MYL2	97.142857	0	0	0	0	395	182	103	0
MKRN2OS	97.142857	0	0	0	0	301	210	169	0
MKRN2	97.142857	0	0	0	0	301	210	169	0
ILKAP	97.142857	0	0	0	0	290	223	167	0
EXT1	97.142857	0	0	0	0	315	187	178	0
ANK3	97.142857	0	0	0	0	328	163	189	0
VSTM2L	97.000000	0	0	0	0	312	259	108	0
MYL7	97.000000	0	0	0	0	301	199	179	0
GCK	97.000000	0	0	0	0	301	199	179	0
B3GLCT	97.000000	0	0	0	0	399	110	170	0
SYNJ2	96.857143	0	0	0	0	326	135	217	0
STRADA	96.857143	0	0	0	0	291	160	227	0
GIPC1	96.857143	0	125	0	0	263	109	181	0
ZNF30	96.714286	0	0	0	0	253	209	215	0
LMO2	96.714286	0	0	0	0	299	220	158	0
SIX2	96.571429	0	0	0	0	294	216	166	0
PCLAF	96.571429	0	118	0	0	177	148	233	0
DBI	96.571429	0	0	0	0	310	229	137	0
C2orf76	96.571429	0	0	0	0	310	229	137	0
RAD23B	96.428571	0	0	0	0	278	150	247	0
PRXL2A	96.428571	0	0	0	0	310	226	139	0
NUTM2G	96.428571	0	0	206	0	307	162	0	0
NFE2L1	96.428571	0	0	0	0	357	217	101	0
NAALADL2	96.428571	0	0	0	0	312	236	127	0
LPCAT1	96.428571	0	0	0	0	408	145	122	0
TOMM40L	96.285714	0	278	209	187	0	0	0	0
TEAD1	96.285714	0	0	0	0	263	258	153	0
APOA2	96.285714	0	278	209	187	0	0	0	0
ZNF470	96.142857	0	0	0	0	239	232	202	0
