Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
H2AB2	109.000000	0	0	0	0	336	220	207	0
H2AB1	109.000000	0	0	0	0	336	220	207	0
FIZ1	109.000000	0	310	0	177	145	0	131	0
F8A3	109.000000	0	0	0	0	336	220	207	0
F8A2	109.000000	0	0	0	0	336	220	207	0
F8A1	109.000000	0	0	0	0	336	220	207	0
F8	109.000000	0	0	0	0	336	220	207	0
CDHR3	109.000000	0	0	0	0	334	237	192	0
AP2B1	109.000000	0	266	0	159	238	100	0	0
DNAJC3	108.857143	0	0	0	0	324	266	172	0
ZBTB25	108.571429	0	0	0	0	357	198	205	0
ZBTB1	108.571429	0	0	0	0	357	198	205	0
MS4A13	108.571429	0	0	0	0	415	196	149	0
MIDEAS	108.571429	0	0	0	0	388	232	140	0
ENTPD1	108.428571	0	0	0	0	332	245	182	0
USP31	108.285714	0	530	0	228	0	0	0	0
SGK1	108.285714	0	0	0	0	346	242	170	0
GSPT1	108.285714	0	0	0	0	356	196	206	0
TOR3A	108.142857	0	0	0	0	340	228	189	0
KIF3B	108.142857	0	0	0	0	297	215	245	0
EIF3C	108.142857	0	0	0	0	355	209	193	0
CDO1	108.142857	0	0	0	0	342	262	153	0
NRCAM	108.000000	0	0	195	0	265	174	122	0
GINS1	108.000000	0	0	0	0	379	196	181	0
GATA4	108.000000	0	0	0	0	373	230	153	0
AMACR	108.000000	0	0	0	0	445	196	115	0
AGMO	108.000000	0	0	0	0	309	332	115	0
ABHD12	108.000000	0	0	0	0	379	196	181	0
TGM6	107.857143	0	0	0	0	376	214	165	0
MKRN3	107.857143	0	0	0	0	396	172	187	0
ITSN1	107.857143	0	0	0	0	352	231	172	0
FUT4	107.857143	0	0	0	0	315	172	268	0
CRYZL1	107.857143	0	0	0	0	352	231	172	0
VGLL4	107.714286	0	0	0	0	321	282	151	0
TIMMDC1	107.714286	0	0	0	0	404	202	148	0
ANXA3	107.714286	0	0	0	0	291	226	237	0
MOB3A	107.571429	0	0	0	0	357	243	153	0
IZUMO4	107.571429	0	0	0	0	357	243	153	0
RNF175	107.428571	0	0	0	0	439	157	156	0
PHC2	107.428571	0	0	0	0	274	195	283	0
CABYR	107.285714	0	0	0	0	313	229	209	0
ALPI	107.285714	0	0	0	0	464	149	138	0
C1orf100	107.142857	0	0	0	0	361	261	128	0
C15orf39	107.142857	0	0	0	0	298	292	160	0
VAMP1	107.000000	0	0	0	0	349	136	264	0
RAB29	107.000000	0	0	0	0	313	203	233	0
MMP7	107.000000	0	0	0	0	334	246	169	0
MDK	107.000000	0	0	0	0	396	182	171	0
CCN6	107.000000	0	0	0	0	265	247	237	0
ARSJ	107.000000	0	0	0	0	365	181	203	0
ZNF614	106.857143	0	0	0	0	397	189	162	0
TRAPPC6A	106.857143	0	0	0	0	432	316	0	0
TAGLN3	106.857143	0	0	0	0	385	245	118	0
GLRX	106.857143	0	0	0	0	381	205	162	0
CERS4	106.857143	0	0	0	0	334	193	221	0
C9orf64	106.857143	0	0	0	0	398	216	134	0
BLOC1S3	106.857143	0	0	0	0	432	316	0	0
ACOXL	106.857143	0	0	0	0	412	150	186	0
ZC3H12B	106.714286	0	0	0	0	286	305	156	0
THEGL	106.714286	0	0	0	0	307	266	174	0
CCAR2	106.714286	0	0	0	0	323	305	119	0
UBAP2	106.571429	0	0	0	0	184	281	281	0
SMARCA5	106.571429	0	0	0	0	414	332	0	0
NAXD	106.571429	0	0	0	0	307	197	242	0
BMP8A	106.571429	0	0	0	0	366	209	171	0
SMIM19	106.428571	0	0	0	0	359	199	187	0
SLC20A2	106.428571	0	0	0	0	359	199	187	0
LRIT3	106.428571	0	0	0	0	500	245	0	0
ZNF841	106.142857	0	0	0	0	320	277	146	0
RGL1	106.142857	0	0	0	0	256	282	205	0
ZFYVE21	106.000000	0	0	0	0	372	232	138	0
XRCC3	106.000000	0	0	0	0	372	232	138	0
SLIT3	106.000000	0	0	0	0	353	233	156	0
PRRC2B	106.000000	0	0	0	0	344	135	263	0
JAK2	106.000000	0	0	0	0	296	241	205	0
C8A	106.000000	0	0	0	0	340	228	174	0
SGO1	105.857143	0	0	0	0	314	305	122	0
IL20RB	105.857143	0	0	0	0	323	302	116	0
CDH5	105.857143	0	0	0	0	362	191	188	0
GCSAML	105.714286	0	0	0	0	341	176	223	0
DCAF8L1	105.714286	0	0	0	0	324	243	173	0
CDHR1	105.714286	0	0	0	0	389	171	180	0
BCORL1	105.714286	0	0	0	0	324	202	214	0
RBM8A	105.571429	0	0	0	0	332	225	182	0
OR2T29	105.571429	0	0	0	0	289	216	234	0
DAGLB	105.571429	0	0	0	0	424	170	145	0
CHAC1	105.571429	0	0	0	0	353	215	171	0
BTBD10	105.571429	0	0	0	0	360	236	143	0
OLIG1	105.428571	0	0	0	0	369	245	124	0
CRYGC	105.428571	0	0	0	0	256	190	292	0
PRR5L	105.285714	0	0	0	0	449	159	129	0
ERBB3	105.285714	0	0	0	0	232	275	230	0
KAT8	105.142857	0	0	0	0	410	157	169	0
INPP5F	105.142857	0	0	0	0	371	154	211	0
SYCP2	105.000000	0	0	0	0	279	317	139	0
PPP1R3D	105.000000	0	0	0	0	279	317	139	0
FAM217B	105.000000	0	0	0	0	279	317	139	0
ZACN	104.857143	0	0	0	0	393	205	136	0
TLK1	104.857143	0	0	0	0	342	196	196	0
SNRPE	104.857143	0	0	0	0	257	285	192	0
PLBD1	104.857143	0	0	0	0	279	257	198	0
GALR2	104.857143	0	0	0	0	393	205	136	0
C8orf89	104.714286	0	0	0	0	322	268	143	0
ARHGEF15	104.714286	0	0	0	0	490	243	0	0
UACA	104.571429	0	0	0	0	358	219	155	0
TFAP2A	104.571429	0	0	0	0	315	194	223	0
STARD4	104.571429	0	0	0	0	389	205	138	0
PLOD2	104.571429	0	0	0	0	402	195	135	0
PGAP6	104.571429	0	0	0	0	348	172	212	0
PDIA4	104.571429	0	0	0	0	383	202	147	0
ZNF536	104.428571	0	0	0	0	521	210	0	0
TUSC3	104.428571	0	0	0	0	259	243	229	0
SPHK2	104.428571	0	199	0	178	207	147	0	0
RPL18	104.428571	0	199	0	178	207	147	0	0
PADI6	104.428571	0	0	0	0	327	194	210	0
HERC5	104.428571	0	0	0	0	283	242	206	0
ARID3B	104.428571	0	0	0	0	368	183	180	0
HSPE1-MOB4	104.285714	0	0	0	0	357	126	247	0
HSPE1	104.285714	0	0	0	0	357	126	247	0
HSPD1	104.285714	0	0	0	0	357	126	247	0
CCDC149	104.285714	0	0	0	0	329	231	170	0
SPAG5	104.142857	0	0	0	0	309	202	218	0
PRAME	104.142857	0	0	0	0	380	191	158	0
H4C12	104.142857	0	0	0	0	345	165	219	0
H4C11	104.142857	0	0	0	0	345	165	219	0
COL1A2	104.142857	0	0	0	0	276	252	201	0
BLM	104.142857	0	0	0	0	412	317	0	0
TRIML1	104.000000	0	0	0	0	314	206	208	0
SLC48A1	104.000000	0	0	0	0	334	312	82	0
SLC35A2	104.000000	0	0	0	0	264	201	263	0
RNF180	104.000000	0	0	0	0	312	261	155	0
RAPGEF3	104.000000	0	0	0	0	334	312	82	0
LRRTM2	104.000000	0	0	0	0	386	195	147	0
GRHL2	104.000000	0	0	0	0	440	288	0	0
CTNNA1	104.000000	0	0	0	0	386	195	147	0
TERF2IP	103.857143	0	0	0	0	325	200	202	0
KARS1	103.857143	0	0	0	0	325	200	202	0
MALSU1	103.714286	0	0	0	0	337	221	168	0
HMGB1	103.714286	0	0	0	0	257	269	200	0
BEAN1	103.714286	0	0	0	0	352	210	164	0
ARPC5	103.714286	0	0	0	0	256	265	205	0
OR2T11	103.571429	0	0	0	0	395	194	136	0
GPR135	103.571429	0	0	0	0	278	251	196	0
DPH7	103.571429	0	0	0	0	264	270	191	0
CBR3	103.571429	0	0	0	0	322	232	171	0
PROSER2	103.428571	0	0	0	0	360	197	167	0
ZNF775	103.285714	0	0	0	0	310	236	177	0
ZNF273	103.285714	0	0	0	0	352	201	170	0
ZMAT3	103.142857	0	0	0	0	295	292	135	0
TRIM28	103.142857	0	0	0	0	302	211	209	0
SORBS2	103.142857	0	0	0	0	415	194	113	0
OBSL1	103.142857	0	0	0	0	308	177	237	0
LFNG	103.142857	0	0	0	0	310	320	92	0
LDAH	103.142857	0	0	0	0	330	228	164	0
INHA	103.142857	0	0	0	0	308	177	237	0
CPT2	103.142857	0	0	0	0	298	216	208	0
HAPLN1	103.000000	0	0	0	0	321	206	194	0
GAN	103.000000	0	0	0	0	324	248	149	0
CREB5	103.000000	0	0	0	0	287	201	233	0
C9orf92	103.000000	0	0	0	0	331	207	183	0
SLC31A2	102.857143	0	0	0	0	410	196	114	0
GUCY2C	102.857143	0	0	0	0	303	205	212	0
TMEM202	102.714286	0	0	0	0	268	173	278	0
SPRY2	102.714286	0	0	0	0	330	172	217	0
MTA2	102.714286	0	0	0	0	346	226	147	0
ETV1	102.714286	0	0	0	0	310	178	231	0
DLAT	102.714286	0	0	0	0	294	225	200	0
ATF7IP	102.714286	0	0	0	0	353	136	230	0
UPRT	102.571429	0	0	0	0	318	275	125	0
SCARB1	102.571429	0	0	0	0	286	215	217	0
SAPCD1	102.571429	0	0	0	0	276	263	179	0
DUSP1	102.428571	0	0	0	0	337	254	126	0
TGFB3	102.285714	0	0	0	0	349	251	116	0
MAPK8IP3	102.285714	0	0	0	0	317	216	183	0
DEDD	102.285714	0	134	166	197	219	0	0	0
PXDC1	102.142857	0	0	0	0	390	180	145	0
TMEM245	102.000000	0	0	0	0	268	214	232	0
RAPH1	102.000000	0	0	0	0	384	220	110	0
MRPL38	102.000000	0	0	0	0	419	127	168	0
NME9	101.857143	0	0	0	0	395	134	184	0
KDM8	101.857143	0	0	0	0	265	215	233	0
RCCD1	101.714286	0	0	0	0	264	240	208	0
MYBPC3	101.714286	0	0	0	0	336	231	145	0
KCTD15	101.714286	0	0	0	0	297	189	226	0
ICA1L	101.714286	0	0	0	0	383	180	149	0
COPB2	101.714286	0	0	0	0	400	232	80	0
RHEB	101.571429	0	0	0	0	286	208	217	0
PIPOX	101.571429	0	0	0	0	445	177	89	0
KCNK12	101.571429	0	0	0	0	272	208	231	0
CLPP	101.571429	0	0	0	0	280	198	233	0
CLNS1A	101.571429	0	0	0	0	296	209	206	0
C6orf132	101.571429	0	0	0	0	357	185	169	0
ARHGAP40	101.571429	0	0	0	0	316	198	197	0
SUMO3	101.428571	0	0	0	0	280	216	214	0
KDM4E	101.285714	0	0	0	0	262	254	193	0
FURIN	101.285714	0	0	0	0	283	236	190	0
ABCG1	101.285714	0	0	0	0	299	164	246	0
UBL3	101.142857	0	0	0	0	308	204	196	0
TUBA1C	101.142857	0	0	0	0	322	197	189	0
TSPAN17	101.142857	0	0	0	0	285	249	174	0
TMEM53	101.142857	0	0	0	0	439	147	122	0
TCEA2	101.142857	0	0	0	0	296	234	178	0
SOX18	101.142857	0	0	0	0	296	234	178	0
CREBZF	101.142857	0	0	0	0	243	168	297	0
C4BPB	101.142857	0	0	0	0	443	265	0	0
ARMH1	101.142857	0	0	0	0	439	147	122	0
SLC7A5	101.000000	0	112	0	0	355	143	97	0
SLC4A8	101.000000	0	0	0	0	229	208	270	0
GPR82	101.000000	0	0	0	0	336	162	209	0
GALNT6	101.000000	0	0	0	0	229	208	270	0
ZNF583	100.857143	0	0	0	0	300	262	144	0
ZNF582	100.857143	0	0	0	0	300	262	144	0
ZNF30	100.857143	0	0	0	0	317	230	159	0
SPEN	100.857143	0	0	0	0	233	286	187	0
SELENOT	100.857143	0	0	0	0	263	257	186	0
RASSF5	100.857143	0	0	0	0	363	202	141	0
MMP25	100.857143	0	0	0	0	345	178	183	0
LACTBL1	100.857143	0	0	0	0	289	218	199	0
CDX2	100.857143	0	0	0	0	269	253	184	0
BICDL2	100.857143	0	0	0	0	345	178	183	0
OMP	100.714286	0	0	0	0	294	173	238	0
FYB2	100.714286	0	126	213	0	254	112	0	0
BCOR	100.714286	0	0	0	0	337	194	174	0
NUP107	100.571429	0	0	0	0	347	226	131	0
LPIN1	100.571429	0	0	0	0	352	204	148	0
DPYSL3	100.571429	0	0	0	0	395	151	158	0
LRRD1	100.428571	0	0	0	0	220	200	283	0
HACL1	100.428571	0	0	0	0	338	250	115	0
FMO5	100.428571	0	0	0	0	313	175	215	0
COX7A1	100.428571	0	0	0	0	320	236	147	0
CNTD2	100.428571	0	0	0	0	289	253	161	0
BTD	100.428571	0	0	0	0	338	250	115	0
ZNF710	100.285714	0	0	0	0	262	246	194	0
VPS37C	100.285714	0	0	0	0	277	237	188	0
MRPL36	100.285714	0	0	0	0	306	181	215	0
EDEM2	100.285714	0	0	0	0	253	242	207	0
MAJIN	100.142857	0	0	0	0	349	205	147	0
ADGRL2	100.142857	0	0	0	0	336	234	131	0
RAPGEF1	100.000000	0	0	0	0	291	255	154	0
PPP1R10	100.000000	0	0	0	0	350	207	143	0
MRPS18B	100.000000	0	0	0	0	350	207	143	0
FOXO6	100.000000	0	0	0	0	289	233	178	0
ATAT1	100.000000	0	0	0	0	350	207	143	0
YPEL1	99.857143	0	0	0	0	323	193	183	0
PLPP3	99.857143	0	0	0	0	368	120	211	0
ENPP1	99.857143	0	0	0	0	285	249	165	0
ZNF696	99.714286	0	0	0	0	283	219	196	0
PDE9A	99.714286	0	0	0	0	284	191	223	0
LAMB1	99.714286	0	0	0	0	297	263	138	0
GAB2	99.714286	0	0	0	0	293	256	149	0
WBP1L	99.571429	0	116	0	0	288	137	156	0
TRMT2A	99.571429	0	0	0	0	335	362	0	0
RANBP1	99.571429	0	0	0	0	335	362	0	0
NAA10	99.571429	0	0	0	0	304	226	167	0
DEF8	99.571429	0	0	0	0	322	149	226	0
ATP11C	99.571429	0	0	0	0	321	217	159	0
ARHGAP4	99.571429	0	0	0	0	304	226	167	0
PREX1	99.428571	0	0	0	0	189	229	278	0
NUTM2F	99.428571	0	0	0	0	267	244	185	0
MUS81	99.428571	0	0	0	0	326	124	246	0
MIDN	99.428571	0	0	0	0	336	217	143	0
CHAMP1	99.428571	0	0	0	0	355	169	172	0
CFL1	99.428571	0	0	0	0	326	124	246	0
ATP5F1D	99.428571	0	0	0	0	336	217	143	0
KANSL1L	99.285714	0	0	0	0	358	247	90	0
TIAM1	99.142857	0	0	0	0	296	188	210	0
NINJ2	99.142857	0	0	0	0	292	222	180	0
MYC	99.142857	0	0	0	0	446	248	0	0
DHRS4L1	99.142857	0	0	0	0	227	309	158	0
CAPN9	99.142857	0	0	0	0	364	190	140	0
SLCO1B3-SLCO1B7	99.000000	0	0	0	0	352	168	173	0
SLCO1B3	99.000000	0	0	0	0	352	168	173	0
PTBP3	99.000000	0	0	0	0	282	169	242	0
MRPL24	99.000000	0	0	0	0	325	205	163	0
MAP3K12	99.000000	0	0	0	0	276	210	207	0
HDGF	99.000000	0	0	0	0	325	205	163	0
C1orf61	99.000000	0	0	0	0	268	264	161	0
KAZN	98.857143	0	0	0	0	460	232	0	0
IHH	98.857143	0	0	0	0	292	206	194	0
DGKD	98.857143	0	0	0	0	350	205	137	0
BST1	98.857143	0	0	0	0	310	249	133	0
SDC4	98.714286	0	0	0	0	315	224	152	0
PAXIP1	98.714286	0	0	0	0	320	220	151	0
BROX	98.714286	0	282	96	218	95	0	0	0
AIDA	98.714286	0	282	96	218	95	0	0	0
TIA1	98.571429	0	0	0	0	353	184	153	0
PSPC1	98.571429	0	0	0	0	236	207	247	0
LPAR2	98.571429	0	0	0	0	254	220	216	0
HHIP	98.571429	0	0	0	0	436	147	107	0
CRADD	98.571429	0	302	0	218	170	0	0	0
ABHD17A	98.428571	0	0	0	0	257	239	193	0
ZNF350	98.285714	0	378	0	193	117	0	0	0
TOMM40L	98.285714	0	274	208	206	0	0	0	0
S100A10	98.285714	0	0	0	0	365	217	106	0
FTMT	98.285714	0	0	0	0	299	220	169	0
APOA2	98.285714	0	274	208	206	0	0	0	0
ZNF653	98.142857	0	0	0	0	226	241	220	0
TLE6	98.142857	0	0	0	0	266	176	245	0
PCCB	98.142857	0	0	0	0	318	242	127	0
KCNJ15	98.142857	0	0	0	0	342	252	93	0
ILKAP	98.000000	0	0	0	0	291	225	170	0
FAM162B	98.000000	0	0	0	0	290	192	204	0
BCAN	98.000000	0	0	0	0	320	201	165	0
ZNF600	97.857143	0	0	0	0	357	116	212	0
TRAF4	97.857143	0	0	0	0	290	283	112	0
SIPA1L1	97.857143	0	0	0	0	311	210	164	0
LRRN2	97.857143	0	0	0	0	377	308	0	0
KDM3B	97.857143	0	0	0	0	319	130	236	0
KCNG1	97.857143	0	0	0	0	242	237	206	0
B3GLCT	97.857143	0	0	0	0	400	112	173	0
SPACA5B	97.714286	0	0	0	0	249	239	196	0
SMIM32	97.714286	0	0	0	0	332	170	182	0
INTS12	97.571429	0	151	0	108	230	130	64	0
IL2RA	97.571429	0	0	0	0	379	203	101	0
GSTCD	97.571429	0	151	0	108	230	130	64	0
CBFA2T2	97.571429	0	0	0	0	425	110	148	0
ACTN4	97.571429	0	0	0	0	348	204	131	0
TMEM68	97.428571	0	0	0	0	224	297	161	0
TGS1	97.428571	0	0	0	0	224	297	161	0
MYL2	97.428571	0	0	0	0	396	183	103	0
GTF2A1L	97.428571	0	0	0	0	254	233	195	0
EXT1	97.428571	0	0	0	0	315	188	179	0
ANK3	97.428571	0	0	0	0	328	164	190	0
SCOC	97.285714	0	0	0	0	413	268	0	0
MYL7	97.285714	0	0	0	0	301	200	180	0
GCK	97.285714	0	0	0	0	301	200	180	0
ZNF470	97.142857	0	0	0	0	230	235	215	0
SUCNR1	97.142857	0	0	0	0	373	189	118	0
PLA2G6	97.142857	0	209	0	0	318	153	0	0
ZG16	96.857143	0	0	0	0	310	186	182	0
ANXA1	96.857143	0	0	0	0	330	207	141	0
TFDP3	96.714286	0	0	0	0	299	205	173	0
TEAD1	96.714286	0	0	0	0	263	260	154	0
NFE2L1	96.714286	0	0	0	0	357	219	101	0
MAP2K3	96.714286	0	0	0	0	368	175	134	0
LPCAT1	96.714286	0	0	0	0	408	146	123	0
LMO2	96.714286	0	0	0	0	297	221	159	0
DBI	96.714286	0	0	0	0	310	230	137	0
C2orf76	96.714286	0	0	0	0	310	230	137	0
PRKACG	96.571429	0	0	0	0	388	154	134	0
COLGALT1	96.571429	0	0	0	0	352	144	180	0
CNR1	96.571429	0	0	0	0	338	208	130	0
ZFP36	96.428571	0	0	0	0	262	267	146	0
RAD23B	96.428571	0	0	0	0	277	150	248	0
PLEKHG2	96.428571	0	0	0	0	262	267	146	0
UTP25	96.285714	0	0	0	0	337	216	121	0
RAP2C	96.285714	0	0	0	0	297	243	134	0
NTN5	96.285714	0	0	0	0	297	243	134	0
NKAIN4	96.285714	0	0	0	0	328	225	121	0
HPS1	96.285714	0	0	0	0	327	193	154	0
DEFA3	96.285714	0	0	0	0	291	249	134	0
ZFC3H1	96.142857	0	181	0	0	283	209	0	0
UGT8	96.142857	0	0	0	0	340	199	134	0
TP53I13	96.142857	0	0	0	0	299	237	137	0
THAP2	96.142857	0	181	0	0	283	209	0	0
RAF1	96.142857	0	0	0	0	295	230	148	0
OBI1	96.142857	0	0	0	0	306	220	147	0
MKRN2OS	96.142857	0	0	0	0	301	202	170	0
MKRN2	96.142857	0	0	0	0	301	202	170	0
ABHD15	96.142857	0	0	0	0	299	237	137	0
SLC33A1	96.000000	0	0	0	0	333	177	162	0
SFTPB	96.000000	0	0	0	0	332	206	134	0
REPIN1	96.000000	0	0	0	0	310	185	177	0
PSMA1	96.000000	0	0	0	0	268	255	149	0
NUP93	96.000000	0	0	0	0	332	186	154	0
LOC647264	96.000000	0	0	0	0	294	167	211	0
STRADA	95.857143	0	0	0	0	293	150	228	0
DLGAP5	95.857143	0	0	0	0	313	244	114	0
ZBED5	95.714286	0	226	0	0	229	106	109	0
UNC13C	95.714286	0	0	0	0	298	175	197	0
TIMM50	95.714286	0	0	0	0	352	110	208	0
LRP1	95.714286	0	0	0	0	267	244	159	0
RTL8A	95.571429	0	0	0	0	298	198	173	0
NLRP12	95.571429	0	0	0	0	312	188	169	0
CREG1	95.571429	0	0	0	0	293	228	148	0
BMS1	95.571429	0	139	0	0	346	184	0	0
VSTM2L	95.428571	0	0	0	0	311	248	109	0
SPATA6L	95.428571	0	0	0	0	227	185	256	0
PLPP6	95.428571	0	0	0	0	227	185	256	0
MEGF10	95.428571	0	0	0	0	379	289	0	0
MAT2A	95.428571	0	0	0	0	378	144	146	0
CHFR	95.428571	0	0	0	0	331	190	147	0
ABRAXAS1	95.428571	0	0	0	0	394	274	0	0
TOPORS	95.285714	0	127	0	0	270	168	102	0
THSD4	95.285714	0	0	0	0	370	297	0	0
TFCP2L1	95.285714	0	0	0	0	270	155	242	0
SMIM27	95.285714	0	127	0	0	270	168	102	0
SIX2	95.285714	0	0	0	0	294	206	167	0
OR8K1	95.285714	0	0	0	0	341	182	144	0
ARFGEF1	95.285714	0	0	0	0	252	167	248	0
STON1	95.142857	0	186	0	0	242	119	119	0
MKS1	95.142857	0	0	0	0	311	190	165	0
IFT43	95.142857	0	0	0	0	299	251	116	0
KRTAP5-10	95.000000	0	0	0	0	336	192	137	0
TRAF3IP2	94.857143	0	0	0	0	348	195	121	0
PRXL2A	94.857143	0	0	0	0	310	215	139	0
TSC22D1	94.714286	0	0	0	0	295	219	149	0
SESTD1	94.714286	0	0	0	0	288	171	204	0
NELFA	94.714286	0	285	133	245	0	0	0	0
SEPTIN9	94.571429	0	0	0	0	388	165	109	0
LOXL2	94.571429	0	0	0	0	314	227	121	0
THOC5	94.428571	0	0	0	0	175	133	353	0
SYNJ2	94.285714	0	0	0	0	326	126	208	0
RNF217	94.285714	0	0	0	0	259	254	147	0
OLFML1	94.142857	0	0	0	0	349	193	117	0
CYB561	94.142857	0	0	0	0	307	175	177	0
TRIP4	94.000000	0	97	0	0	177	150	234	0
SLC51A	94.000000	0	0	0	0	290	246	122	0
PCLAF	94.000000	0	97	0	0	177	150	234	0
OSBPL11	94.000000	0	184	0	0	297	177	0	0
NDST1	94.000000	0	0	0	0	315	186	157	0
METAP1	94.000000	0	0	0	0	268	175	215	0
LAX1	94.000000	0	0	0	0	351	198	109	0
CRABP2	94.000000	0	193	0	0	249	216	0	0
CALB1	94.000000	0	0	0	0	347	151	160	0
CLDN20	93.857143	0	0	0	0	235	216	206	0
CAMLG	93.857143	0	288	148	221	0	0	0	0
BRCA1	93.857143	0	0	0	0	352	156	149	0
ASB2	93.857143	0	0	0	0	292	198	167	0
ZNF654	93.714286	0	0	0	0	245	225	186	0
SLC6A8	93.714286	0	0	0	0	312	221	123	0
PNCK	93.714286	0	0	0	0	312	221	123	0
NAA50	93.714286	0	0	0	0	320	199	137	0
IFNAR1	93.714286	0	0	0	0	261	149	246	0
CGGBP1	93.714286	0	0	0	0	245	225	186	0
ATP6V1A	93.714286	0	0	0	0	320	199	137	0
DLG2	93.571429	0	0	0	0	310	216	129	0
CTRC	93.571429	0	0	0	0	268	220	167	0
CNKSR3	93.571429	0	0	0	0	279	272	104	0
CCDC85A	93.571429	0	0	0	0	278	202	175	0
TMEM256	93.428571	0	0	0	0	392	262	0	0
TACC1	93.428571	0	0	0	0	310	227	117	0
SLC45A3	93.428571	0	0	0	0	279	156	219	0
RPS11	93.428571	0	153	0	180	179	142	0	0
PLSCR3	93.428571	0	0	0	0	392	262	0	0
NLGN2	93.428571	0	0	0	0	392	262	0	0
NAALADL2	93.428571	0	0	0	0	312	225	117	0
MYH9	93.428571	0	0	0	0	253	186	215	0
CCL24	93.428571	0	0	0	0	309	191	154	0
ZKSCAN1	93.285714	0	0	0	0	290	197	166	0
TMEM39B	93.285714	0	0	0	0	309	161	183	0
PRORP	93.285714	0	0	0	0	241	216	196	0
PPP2R3C	93.285714	0	0	0	0	241	216	196	0
MYLK3	93.285714	0	178	0	0	262	100	113	0
LRAT	93.285714	0	0	0	0	308	345	0	0
EZH1	93.285714	0	0	0	0	350	139	164	0
MTSS1	93.142857	0	0	0	0	305	171	176	0
CCAR1	93.142857	0	0	0	0	349	143	160	0
ZNF155	93.000000	0	0	0	0	357	294	0	0
TEX37	93.000000	0	0	0	0	286	212	153	0
PHF11	93.000000	0	0	0	0	368	149	134	0
KNSTRN	93.000000	0	262	0	268	121	0	0	0
EMILIN2	93.000000	0	0	0	0	391	260	0	0
SHPK	92.857143	0	0	0	0	238	175	237	0
SEC13	92.857143	0	0	0	0	349	206	95	0
CTNS	92.857143	0	0	0	0	238	175	237	0
VASP	92.714286	0	0	0	0	258	214	177	0
TRERF1	92.714286	0	0	0	0	361	170	118	0
RTN2	92.714286	0	0	0	0	258	214	177	0
PPM1N	92.714286	0	0	0	0	258	214	177	0
KIAA1217	92.714286	0	0	0	0	313	205	131	0
TET3	92.571429	0	0	0	0	282	124	242	0
LPCAT3	92.571429	0	0	0	0	341	307	0	0
KCNIP1	92.571429	0	0	0	0	303	230	115	0
DAPK2	92.571429	0	0	0	0	237	200	211	0
SLC6A12	92.428571	0	0	0	0	388	259	0	0
RPS7	92.428571	0	0	150	157	171	0	169	0
MTHFR	92.428571	0	0	0	0	359	182	106	0
LEPROT	92.428571	0	0	0	0	432	215	0	0
LEPR	92.428571	0	0	0	0	432	215	0	0
CLCN6	92.428571	0	0	0	0	359	182	106	0
C2CD4C	92.428571	0	0	0	0	307	165	175	0
SLC11A2	92.285714	0	0	0	0	316	189	141	0
IGBP1	92.285714	0	0	0	0	253	204	189	0
GBA	92.285714	0	0	0	0	277	222	147	0
TLCD1	92.142857	0	0	0	0	292	170	183	0
SRM	92.142857	0	0	0	0	333	203	109	0
RPL23A	92.142857	0	0	0	0	292	170	183	0
RAB34	92.142857	0	0	0	0	292	170	183	0
PROCA1	92.142857	0	0	0	0	292	170	183	0
NUTM2G	92.142857	0	0	175	0	307	163	0	0
MASP2	92.142857	0	0	0	0	333	203	109	0
GATA2	92.142857	0	0	0	0	334	137	174	0
SP7	92.000000	0	0	0	0	361	100	183	0
SLC35G5	92.000000	0	0	0	0	219	282	143	0
PLAUR	92.000000	0	0	0	0	312	198	134	0
MAP3K7	92.000000	0	0	0	0	276	148	220	0
C16orf78	92.000000	0	0	0	0	319	180	145	0
BASP1	92.000000	0	0	0	0	302	200	142	0
ANAPC10	92.000000	0	0	0	0	176	184	284	0
ABCE1	92.000000	0	0	0	0	176	184	284	0
USP30	91.857143	0	0	0	0	332	191	120	0
PADI2	91.857143	0	0	0	0	319	172	152	0
ADCY3	91.857143	0	0	0	0	351	191	101	0
RGPD8	91.714286	0	0	0	0	241	167	234	0
RGPD5	91.714286	0	0	0	0	241	167	234	0
KRTCAP3	91.571429	0	0	0	0	247	228	166	0
IL12B	91.571429	0	0	0	0	246	181	214	0
CCDC141	91.571429	0	0	0	0	296	202	143	0
CAPN14	91.571429	0	0	0	0	400	241	0	0
TRIM24	91.428571	0	0	0	0	231	199	210	0
SGCB	91.428571	0	0	0	0	352	174	114	0
NF1	91.428571	0	0	0	0	284	216	140	0
GLI2	91.428571	0	0	0	0	329	193	118	0
RUVBL2	91.285714	0	0	0	0	325	174	140	0
IMP4	91.285714	0	260	209	170	0	0	0	0
GYS1	91.285714	0	0	0	0	325	174	140	0
EDEM1	91.285714	0	0	0	0	270	192	177	0
CCDC115	91.285714	0	260	209	170	0	0	0	0
STAC3	91.142857	0	0	0	0	309	157	172	0
NDUFA4L2	91.142857	0	0	0	0	309	157	172	0
ZBTB47	91.000000	0	0	0	0	318	179	140	0
ZBTB22	91.000000	0	321	98	218	0	0	0	0
UGT2B28	91.000000	0	0	0	0	236	197	204	0
